supplier,scenario,rts,theta,active_criteria,current_price,current_late_pct,current_error_pct,current_lead_days,current_quality_score,current_purchase,target_price,target_late_pct,target_error_pct,target_lead_days,target_quality_score,target_purchase,price_improvement,late_improvement,error_improvement,lead_improvement,quality_gain,purchase_gain,perturbed_parameter,perturbation_direction,delta
K,cost_led_development,CCR,0.12373160956120843,"price,late,error,lead,quality",1.33,3.0,3.0,7.3500000000000005,0.2691,2245.0,0.8197281799544343,2.6044779347696076,2.704202852814702,2.5317453800421785,0.3628497140261794,18709.308622825243,0.5102718200455658,0.39552206523039235,0.29579714718529804,4.818254619957822,0.09374971402617938,16464.308622825243,lead_days,plus,0.05
K,delivery_reliability_led,CCR,0.08607804417678339,"price,late,error,lead,quality",1.33,3.0,3.0,7.3500000000000005,0.2691,2245.0,1.2201130819485835,1.3894929923004513,1.8924868387382072,2.075427373973868,0.2949413719493864,24046.702352072625,0.1098869180514166,1.6105070076995487,1.1075131612617928,5.274572626026133,0.025841371949386405,21801.702352072625,lead_days,plus,0.05
K,product_quality_led,CCR,0.10831441004336634,"price,late,error,lead,quality",1.33,3.0,3.0,7.3500000000000005,0.2691,2245.0,1.3300000000000003,2.3723418011311734,3.0,2.843150031307421,0.4145061935810053,26424.7224699318,-2.220446049250313e-16,0.6276581988688266,0.0,4.506849968692579,0.14540619358100532,24179.7224699318,lead_days,plus,0.05
J,balanced_improvement,CCR,0.1179024720571267,"price,late,error,lead,quality",1.5,6.0,4.0,7.3500000000000005,0.3421,12091.1,1.183798168576132,3.3258862301958367,3.0862408506538523,3.240062155417805,0.4614754728090383,28635.596865868556,0.31620183142386793,2.6741137698041633,0.9137591493461477,4.109937844582196,0.11937547280903826,16544.496865868554,lead_days,plus,0.05
J,cost_led_development,CCR,0.13813775264825856,"price,late,error,lead,quality",1.5,6.0,4.0,7.3500000000000005,0.3421,12091.1,1.033716737009167,3.221313224424121,3.8238567957160043,3.313721138902406,0.47222434358693677,21146.02075542755,0.4662832629908329,2.778686775575879,0.17614320428399566,4.036278861097594,0.13012434358693675,9054.92075542755,lead_days,plus,0.05
J,delivery_reliability_led,CCR,0.08557477469592181,"price,late,error,lead,quality",1.5,6.0,4.0,7.3500000000000005,0.3421,12091.1,1.3888813640521462,2.1043539721213023,2.5359359018999976,2.6620565703950425,0.3840505467265588,28467.714496569963,0.11111863594785376,3.8956460278786977,1.4640640981000024,4.6879434296049585,0.04195054672655879,16376.614496569962,lead_days,plus,0.05
J,product_quality_led,CCR,0.11700314203052618,"price,late,error,lead,quality",1.5,6.0,4.0,7.3500000000000005,0.3421,12091.1,1.5,4.090725526551883,3.679275121677356,3.6858352708699424,0.5648641918149132,36388.966710159024,0.0,1.909274473448117,0.3207248783226442,3.664164729130058,0.2227641918149132,24297.866710159025,lead_days,plus,0.05
F,balanced_improvement,CCR,0.11898773437896945,"price,late,error,lead,quality",2.98,4.0,6.0,4.2,0.3934,2503.0,2.0872100145142336,2.7952184510432585,3.3791435230107334,3.1524890285496507,0.53171737518141,42164.59204818676,0.8927899854857664,1.2047815489567415,2.6208564769892666,1.0475109714503494,0.13831737518141002,39661.59204818676,lead_days,plus,0.05
F,cost_led_development,CCR,0.12617536882373248,"price,late,error,lead,quality",2.98,4.0,6.0,4.2,0.3934,2503.0,1.57048935235843,3.5275863338828324,4.140931529957677,4.199446345126104,0.5625309120742462,32846.33873491791,1.40951064764157,0.4724136661171676,1.859068470042323,0.0005536548738964697,0.1691309120742462,30343.33873491791,lead_days,plus,0.05
F,delivery_reliability_led,CCR,0.0774145239983107,"price,late,error,lead,quality",2.98,4.0,6.0,4.2,0.3934,2503.0,2.482196694854495,1.7931994001414233,2.4965422112627147,2.4148395320441964,0.4705232290278133,48603.54739705835,0.4978033051455051,2.2068005998585765,3.5034577887372853,1.7851604679558037,0.07712322902781327,46100.54739705835,lead_days,plus,0.05
F,product_quality_led,CCR,0.11286382082596579,"price,late,error,lead,quality",2.98,4.0,6.0,4.2,0.3934,2503.0,2.9800000000000004,3.263634411823957,3.572079362463967,3.5601307070592103,0.6577956117282814,61989.24689123054,-4.440892098500626e-16,0.7363655881760431,2.427920637536033,0.6398692929407899,0.26439561172828135,59486.24689123054,lead_days,plus,0.05
L,balanced_improvement,CCR,0.1161764344546793,"price,late,error,lead,quality",1.94,9.0,6.0,7.3500000000000005,0.4372,14723.0,1.5159390219522582,4.288648043075181,4.430047183170194,4.3894534064433675,0.6145018096222005,34512.1862688911,0.4240609780477418,4.711351956924819,1.5699528168298063,2.960546593556633,0.1773018096222005,19789.1862688911,lead_days,plus,0.05
L,cost_led_development,CCR,0.13889305613366595,"price,late,error,lead,quality",1.94,9.0,6.0,7.3500000000000005,0.4372,14723.0,1.3297234949470789,3.833238343980896,5.722483050250374,4.514667741788461,0.6252088214423893,21451.891044749187,0.6102765050529211,5.166761656019104,0.27751694974962593,2.8353322582115394,0.18800882144238934,6728.891044749187,lead_days,plus,0.05
L,delivery_reliability_led,CCR,0.08409710698701664,"price,late,error,lead,quality",1.94,9.0,6.0,7.3500000000000005,0.4372,14723.0,1.7790954543390745,2.702839604320613,3.514210114909752,3.537579968547123,0.5044749170495669,35209.073242371946,0.1609045456609255,6.297160395679387,2.485789885090248,3.8124200314528776,0.06727491704956695,20486.073242371946,lead_days,plus,0.05
L,product_quality_led,CCR,0.1167829042537698,"price,late,error,lead,quality",1.94,9.0,6.0,7.3500000000000005,0.4372,14723.0,1.94,5.3315984221712975,5.382801234506311,5.0786673130756546,0.7614328561804932,44253.87268347344,0.0,3.6684015778287025,0.617198765493689,2.271332686924346,0.3242328561804932,29530.87268347344,lead_days,plus,0.05
A,balanced_improvement,CCR,0.0,"",1.34,3.0,8.0,5.0,0.64543,5640.8,1.34,3.0,8.0,5.0,0.64543,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
A,cost_led_development,CCR,0.0,"",1.34,3.0,8.0,5.0,0.64543,5640.8,1.34,3.0,8.0,5.0,0.64543,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
A,delivery_reliability_led,CCR,0.0,"",1.34,3.0,8.0,5.0,0.64543,5640.8,1.34,3.0,8.0,5.0,0.64543,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
A,product_quality_led,CCR,0.0,"",1.34,3.0,8.0,5.0,0.64543,5640.8,1.34,3.0,8.0,5.0,0.64543,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
B,balanced_improvement,CCR,0.0,"",1.44,5.0,4.0,4.0,0.5970749999999999,38948.61,1.44,5.0,4.0,4.0,0.5970749999999999,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
B,cost_led_development,CCR,0.0,"",1.44,5.0,4.0,4.0,0.5970749999999999,38948.61,1.44,5.0,4.0,4.0,0.5970749999999999,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
B,delivery_reliability_led,CCR,0.0,"",1.44,5.0,4.0,4.0,0.5970749999999999,38948.61,1.44,5.0,4.0,4.0,0.5970749999999999,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
B,product_quality_led,CCR,0.0,"",1.44,5.0,4.0,4.0,0.5970749999999999,38948.61,1.44,5.0,4.0,4.0,0.5970749999999999,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
G,balanced_improvement,CCR,0.0,"",1.34,1.0,3.0,2.0,0.101935,108124.5,1.34,1.0,3.0,2.0,0.101935,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
G,cost_led_development,CCR,0.0,"",1.34,1.0,3.0,2.0,0.101935,108124.5,1.34,1.0,3.0,2.0,0.101935,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
G,delivery_reliability_led,CCR,0.0,"",1.34,1.0,3.0,2.0,0.101935,108124.5,1.34,1.0,3.0,2.0,0.101935,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
G,product_quality_led,CCR,0.0,"",1.34,1.0,3.0,2.0,0.101935,108124.5,1.34,1.0,3.0,2.0,0.101935,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
H,balanced_improvement,CCR,0.0,"",5.1,2.0,3.0,3.0,0.728745,100241.16,5.1,2.0,3.0,3.0,0.728745,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
H,cost_led_development,CCR,0.0,"",5.1,2.0,3.0,3.0,0.728745,100241.16,5.1,2.0,3.0,3.0,0.728745,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
H,delivery_reliability_led,CCR,0.0,"",5.1,2.0,3.0,3.0,0.728745,100241.16,5.1,2.0,3.0,3.0,0.728745,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
H,product_quality_led,CCR,0.0,"",5.1,2.0,3.0,3.0,0.728745,100241.16,5.1,2.0,3.0,3.0,0.728745,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
I,balanced_improvement,CCR,0.0,"",1.4,1.0,3.0,4.0,0.33459,21985.05,1.4,1.0,3.0,4.0,0.33459,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
I,cost_led_development,CCR,0.0,"",1.4,1.0,3.0,4.0,0.33459,21985.05,1.4,1.0,3.0,4.0,0.33459,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
I,delivery_reliability_led,CCR,0.0,"",1.4,1.0,3.0,4.0,0.33459,21985.05,1.4,1.0,3.0,4.0,0.33459,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
I,product_quality_led,CCR,0.0,"",1.4,1.0,3.0,4.0,0.33459,21985.05,1.4,1.0,3.0,4.0,0.33459,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,minus,0.05
D,balanced_improvement,CCR,0.13915166525966854,"price,late,error,lead,quality",2.01,9.0,3.0,5.0,0.40051999999999993,13574.56,1.686679223486735,2.687367849196397,2.7247594822957146,2.882064665651967,0.43468011605753165,36971.84808213736,0.32332077651326485,6.312632150803603,0.27524051770428537,2.117935334348033,0.03416011605753172,23397.288082137362,quality_score,minus,0.05
D,cost_led_development,CCR,0.14373124289431538,"price,late,error,lead,quality",2.01,9.0,3.0,5.0,0.40051999999999993,13574.56,1.383703017957326,3.25479406989572,2.9621919874828855,3.0806140327232674,0.44824722989395055,32921.12653005437,0.6262969820426738,5.74520593010428,0.03780801251711452,1.9193859672767326,0.04772722989395062,19346.56653005437,quality_score,minus,0.05
D,delivery_reliability_led,CCR,0.09635600315381537,"price,late,error,lead,quality",2.01,9.0,3.0,5.0,0.40051999999999993,13574.56,1.9712748682458396,1.8775305167274472,2.4440070918677828,2.7126657164522854,0.4046114630025673,39616.59805396171,0.03872513175416015,7.122469483272553,0.5559929081322172,2.2873342835477146,0.004091463002567353,26042.03805396171,quality_score,minus,0.05
D,product_quality_led,CCR,0.11538561538461539,"price,late,error,lead,quality",2.01,9.0,3.0,5.0,0.40051999999999993,13574.56,2.01,2.846232318116802,3.0,3.190969766821739,0.48688865460279696,43182.00881538206,0.0,6.153767681883198,0.0,1.809030233178261,0.08636865460279702,29607.448815382064,quality_score,minus,0.05
E,balanced_improvement,CCR,0.12034891038157748,"price,late,error,lead,quality",3.44,4.0,7.0,2.0,0.3211,3249.0,2.4612524179874113,1.3620534854687092,1.7299110067307129,1.7299110067307129,0.38670461996421374,49328.7366196895,0.9787475820125886,2.637946514531291,5.270088993269287,0.27008899326928715,0.06560461996421374,46079.7366196895,quality_score,minus,0.05
E,cost_led_development,CCR,0.14721714873899264,"price,late,error,lead,quality",3.44,4.0,7.0,2.0,0.3211,3249.0,2.034315794714608,1.9101304607948966,1.9874053215112377,1.9874053215112377,0.388825676352903,42654.53300965254,1.4056842052853917,2.0898695392051034,5.012594678488762,0.012594678488762279,0.067725676352903,39405.53300965254,quality_score,minus,0.05
E,delivery_reliability_led,CCR,0.07142957142857145,"price,late,error,lead,quality",3.44,4.0,7.0,2.0,0.3211,3249.0,2.5765346474104693,1.0104057440825371,1.5156086161238056,1.5156086161238056,0.36816406698571424,50642.12192874833,0.8634653525895306,2.9895942559174626,5.484391383876194,0.4843913838761944,0.04706406698571425,47393.12192874833,quality_score,minus,0.05
E,product_quality_led,CCR,0.11538561538461538,"price,late,error,lead,quality",3.44,4.0,7.0,2.0,0.3211,3249.0,3.1339687577389372,1.229007355976054,1.8435110339640808,1.8435110339640808,0.4478164828153847,61598.56150578629,0.3060312422610627,2.770992644023946,5.156488966035919,0.15648896603591922,0.12671648281538472,58349.56150578629,quality_score,minus,0.05
C,balanced_improvement,CCR,0.1202299601307567,"price,late,error,lead,quality",2.13,6.0,6.0,4.0,0.414105,2714.73,1.623355749721851,3.305060687966426,3.752546927851751,3.2569961236328395,0.5063155087218121,33911.99916652654,0.506644250278149,2.694939312033574,2.247453072148249,0.7430038763671605,0.09221050872181208,31197.26916652654,quality_score,minus,0.05
C,cost_led_development,CCR,0.115601922122792,"price,late,error,lead,quality",2.13,6.0,6.0,4.0,0.414105,2714.73,1.2792943707587512,3.897815457708519,4.445822418890116,3.8374957178753775,0.5383914128197019,27163.316225797127,0.8507056292412487,2.102184542291481,1.554177581109884,0.16250428212462253,0.12428641281970193,24448.586225797128,quality_score,minus,0.05
C,delivery_reliability_led,CCR,0.0852122669834323,"price,late,error,lead,quality",2.13,6.0,6.0,4.0,0.414105,2714.73,1.942157047438531,2.196300150179014,3.1582426067970832,2.7714920941278494,0.4482928827322938,36947.18088401,0.18784295256146888,3.803699849820986,2.8417573932029168,1.2285079058721506,0.034187882732293784,34232.450884009995,quality_score,minus,0.05
C,product_quality_led,CCR,0.11728619536089013,"price,late,error,lead,quality",2.13,6.0,6.0,4.0,0.414105,2714.73,2.13,3.937075485587253,3.759867400170482,3.5937405933694455,0.5910669645222653,47835.06819273875,0.0,2.062924514412747,2.240132599829518,0.4062594066305545,0.17696196452226526,45120.338192738745,quality_score,minus,0.05
K,balanced_improvement,CCR,0.12253555042708066,"price,late,error,lead,quality",1.33,3.0,3.0,7.0,0.255645,2245.0,1.0242839881763555,2.1252157469904134,2.345779390861215,2.4959326974825173,0.32394353131639575,22266.334281066454,0.3057160118236446,0.8747842530095866,0.6542206091387852,4.504067302517482,0.06829853131639574,20021.334281066454,quality_score,minus,0.05
K,cost_led_development,CCR,0.12373160956120843,"price,late,error,lead,quality",1.33,3.0,3.0,7.0,0.255645,2245.0,0.819728179954434,2.604477934769608,2.7042028528147024,2.411186076230643,0.34470722832487044,18709.30862282524,0.510271820045566,0.3955220652303919,0.2957971471852976,4.588813923769357,0.08906222832487043,16464.30862282524,quality_score,minus,0.05
K,delivery_reliability_led,CCR,0.08607804417678341,"price,late,error,lead,quality",1.33,3.0,3.0,7.0,0.255645,2245.0,1.2201130819485835,1.3894929923004513,1.8924868387382072,1.97659749902272,0.280194303351917,24046.702352072607,0.1098869180514166,1.6105070076995487,1.1075131612617928,5.02340250097728,0.024549303351916962,21801.702352072607,quality_score,minus,0.05
K,product_quality_led,CCR,0.1083144100433662,"price,late,error,lead,quality",1.33,3.0,3.0,7.0,0.255645,2245.0,1.3300000000000003,2.372341801131171,3.000000000000001,2.7077619345785147,0.3937808839019551,26424.722469931814,-2.220446049250313e-16,0.6276581988688288,-8.881784197001252e-16,4.292238065421485,0.13813588390195508,24179.722469931814,quality_score,minus,0.05
J,balanced_improvement,CCR,0.11790247205712666,"price,late,error,lead,quality",1.5,6.0,4.0,7.0,0.324995,12091.1,1.1837981685761323,3.3258862301958367,3.0862408506538523,3.0857734813502966,0.4384016991685864,28635.59686586856,0.3162018314238677,2.6741137698041633,0.9137591493461477,3.9142265186497034,0.11340669916858642,16544.49686586856,quality_score,minus,0.05
J,cost_led_development,CCR,0.1381377526482585,"price,late,error,lead,quality",1.5,6.0,4.0,7.0,0.324995,12091.1,1.0337167370091669,3.22131322442412,3.823856795716006,3.1559248941927684,0.4486131264075899,21146.020755427533,0.4662832629908331,2.77868677557588,0.17614320428399388,3.8440751058072316,0.1236181264075899,9054.920755427533,quality_score,minus,0.05
J,delivery_reliability_led,CCR,0.08557477469592177,"price,late,error,lead,quality",1.5,6.0,4.0,7.0,0.324995,12091.1,1.3888813640521462,2.1043539721213014,2.535935901899998,2.5352919718048117,0.3648480193902309,28467.71449656997,0.11111863594785376,3.8956460278786986,1.464064098100002,4.464708028195188,0.03985301939023095,16376.61449656997,quality_score,minus,0.05
J,product_quality_led,CCR,0.11700314203052598,"price,late,error,lead,quality",1.5,6.0,4.0,7.0,0.324995,12091.1,1.4999999999999998,4.090725526551878,3.679275121677354,3.5103193055904183,0.5366209822241672,36388.966710159,2.220446049250313e-16,1.9092744734481224,0.32072487832264596,3.4896806944095817,0.21162598222416723,24297.866710159004,quality_score,minus,0.05
F,balanced_improvement,CCR,0.11898773437896942,"price,late,error,lead,quality",2.98,4.0,6.0,4.0,0.37373,2503.0,2.0872100145142327,2.7952184510432576,3.3791435230107334,3.0023705033806056,0.5051315064223393,42164.59204818673,0.8927899854857673,1.2047815489567424,2.6208564769892666,0.9976294966193944,0.13140150642233928,39661.59204818673,quality_score,minus,0.05
F,cost_led_development,CCR,0.1261753688237324,"price,late,error,lead,quality",2.98,4.0,6.0,4.0,0.37373,2503.0,1.5704893523584298,3.5275863338828306,4.140931529957676,3.999472709643942,0.534404366470534,32846.33873491794,1.4095106476415702,0.4724136661171694,1.859068470042324,0.0005272903560578079,0.160674366470534,30343.33873491794,quality_score,minus,0.05
F,delivery_reliability_led,CCR,0.07741452399831068,"price,late,error,lead,quality",2.98,4.0,6.0,4.0,0.37373,2503.0,2.482196694854494,1.793199400141423,2.496542211262715,2.2998471733754298,0.44699706757642255,48603.54739705834,0.49780330514550597,2.206800599858577,3.503457788737285,1.7001528266245702,0.07326706757642254,46100.54739705834,quality_score,minus,0.05
F,product_quality_led,CCR,0.11286382082596588,"price,late,error,lead,quality",2.98,4.0,6.0,4.0,0.37373,2503.0,2.98,3.263634411823958,3.5720793624639695,3.3906006733897263,0.6249058311418674,61989.246891230534,0.0,0.7363655881760418,2.4279206375360305,0.6093993266102737,0.25117583114186737,59486.246891230534,quality_score,minus,0.05
L,balanced_improvement,CCR,0.11617643445467937,"price,late,error,lead,quality",1.94,9.0,6.0,7.0,0.41534,14723.0,1.5159390219522582,4.288648043075183,4.4300471831701955,4.18043181566031,0.5837767191410903,34512.18626889106,0.4240609780477418,4.711351956924817,1.5699528168298045,2.8195681843396896,0.16843671914109032,19789.186268891062,quality_score,minus,0.05
L,cost_led_development,CCR,0.13889305613366595,"price,late,error,lead,quality",1.94,9.0,6.0,7.0,0.41534,14723.0,1.3297234949470789,3.8332383439808946,5.722483050250377,4.299683563608059,0.5939483803702699,21451.89104474917,0.6102765050529211,5.166761656019105,0.27751694974962327,2.700316436391941,0.17860838037026988,6728.891044749169,quality_score,minus,0.05
L,delivery_reliability_led,CCR,0.08409710698701664,"price,late,error,lead,quality",1.94,9.0,6.0,7.0,0.41534,14723.0,1.7790954543390742,2.702839604320613,3.5142101149097513,3.369123779568708,0.4792511711970887,35209.073242371975,0.1609045456609257,6.297160395679387,2.4857898850902487,3.630876220431292,0.06391117119708872,20486.073242371975,quality_score,minus,0.05
L,product_quality_led,CCR,0.11678290425376978,"price,late,error,lead,quality",1.94,9.0,6.0,7.0,0.41534,14723.0,1.94,5.3315984221712975,5.382801234506308,4.836826012453003,0.7233612133714684,44253.872683473455,0.0,3.6684015778287025,0.6171987654936917,2.1631739875469966,0.3080212133714684,29530.872683473455,quality_score,minus,0.05
A,balanced_improvement,CCR,0.0,"",1.34,3.0,8.0,5.0,0.7133700000000001,5640.8,1.34,3.0,8.0,5.0,0.7133700000000001,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
A,cost_led_development,CCR,0.0,"",1.34,3.0,8.0,5.0,0.7133700000000001,5640.8,1.34,3.0,8.0,5.0,0.7133700000000001,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
A,delivery_reliability_led,CCR,0.0,"",1.34,3.0,8.0,5.0,0.7133700000000001,5640.8,1.34,3.0,8.0,5.0,0.7133700000000001,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
A,product_quality_led,CCR,0.0,"",1.34,3.0,8.0,5.0,0.7133700000000001,5640.8,1.34,3.0,8.0,5.0,0.7133700000000001,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
B,balanced_improvement,CCR,0.0,"",1.44,5.0,4.0,4.0,0.659925,38948.61,1.44,5.0,4.0,4.0,0.659925,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
B,cost_led_development,CCR,0.0,"",1.44,5.0,4.0,4.0,0.659925,38948.61,1.44,5.0,4.0,4.0,0.659925,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
B,delivery_reliability_led,CCR,0.0,"",1.44,5.0,4.0,4.0,0.659925,38948.61,1.44,5.0,4.0,4.0,0.659925,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
B,product_quality_led,CCR,0.0,"",1.44,5.0,4.0,4.0,0.659925,38948.61,1.44,5.0,4.0,4.0,0.659925,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
G,balanced_improvement,CCR,0.0,"",1.34,1.0,3.0,2.0,0.11266500000000002,108124.5,1.34,1.0,3.0,2.0,0.11266500000000002,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
G,cost_led_development,CCR,0.0,"",1.34,1.0,3.0,2.0,0.11266500000000002,108124.5,1.34,1.0,3.0,2.0,0.11266500000000002,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
G,delivery_reliability_led,CCR,0.0,"",1.34,1.0,3.0,2.0,0.11266500000000002,108124.5,1.34,1.0,3.0,2.0,0.11266500000000002,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
G,product_quality_led,CCR,0.0,"",1.34,1.0,3.0,2.0,0.11266500000000002,108124.5,1.34,1.0,3.0,2.0,0.11266500000000002,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
H,balanced_improvement,CCR,0.0,"",5.1,2.0,3.0,3.0,0.805455,100241.16,5.1,2.0,3.0,3.0,0.805455,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
H,cost_led_development,CCR,0.0,"",5.1,2.0,3.0,3.0,0.805455,100241.16,5.1,2.0,3.0,3.0,0.805455,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
H,delivery_reliability_led,CCR,0.0,"",5.1,2.0,3.0,3.0,0.805455,100241.16,5.1,2.0,3.0,3.0,0.805455,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
H,product_quality_led,CCR,0.0,"",5.1,2.0,3.0,3.0,0.805455,100241.16,5.1,2.0,3.0,3.0,0.805455,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
I,balanced_improvement,CCR,0.0,"",1.4,1.0,3.0,4.0,0.36981,21985.05,1.4,1.0,3.0,4.0,0.36981,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
I,cost_led_development,CCR,0.0,"",1.4,1.0,3.0,4.0,0.36981,21985.05,1.4,1.0,3.0,4.0,0.36981,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
I,delivery_reliability_led,CCR,0.0,"",1.4,1.0,3.0,4.0,0.36981,21985.05,1.4,1.0,3.0,4.0,0.36981,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
I,product_quality_led,CCR,0.0,"",1.4,1.0,3.0,4.0,0.36981,21985.05,1.4,1.0,3.0,4.0,0.36981,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,quality_score,plus,0.05
D,balanced_improvement,CCR,0.13915166525966854,"price,late,error,lead,quality",2.01,9.0,3.0,5.0,0.44268,13574.56,1.6866792234867352,2.687367849196397,2.7247594822957146,2.882064665651968,0.48043591774779826,36971.84808213737,0.32332077651326463,6.312632150803603,0.27524051770428537,2.117935334348032,0.03775591774779824,23397.28808213737,quality_score,plus,0.05
D,cost_led_development,CCR,0.14373124289431524,"price,late,error,lead,quality",2.01,9.0,3.0,5.0,0.44268,13574.56,1.3837030179573255,3.2547940698957176,2.962191987482883,3.0806140327233136,0.4954311488301561,32921.12653005442,0.6262969820426743,5.745205930104282,0.037808012517117184,1.9193859672766864,0.05275114883015608,19346.56653005442,quality_score,plus,0.05
D,delivery_reliability_led,CCR,0.0963560031538154,"price,late,error,lead,quality",2.01,9.0,3.0,5.0,0.44268,13574.56,1.9712748682458396,1.877530516727447,2.4440070918677823,2.7126657164522676,0.44720214331862684,39616.598053961694,0.03872513175416015,7.122469483272553,0.5559929081322177,2.2873342835477324,0.004522143318626826,26042.038053961696,quality_score,plus,0.05
D,product_quality_led,CCR,0.11538561538461506,"price,late,error,lead,quality",2.01,9.0,3.0,5.0,0.44268,13574.56,2.01,2.8462323181167966,2.9999999999999996,3.1909697668217962,0.5381400919294074,43182.00881538211,0.0,6.1537676818832034,4.440892098500626e-16,1.8090302331782038,0.09546009192940735,29607.448815382115,quality_score,plus,0.05
E,balanced_improvement,CCR,0.12034891038157743,"price,late,error,lead,quality",3.44,4.0,7.0,2.0,0.35490000000000005,3249.0,2.4612524179874105,1.3620534854687092,1.7299110067307124,1.7299110067307124,0.42741036943413097,49328.73661968949,0.9787475820125895,2.637946514531291,5.270088993269288,0.2700889932692876,0.07251036943413092,46079.73661968949,quality_score,plus,0.05
E,cost_led_development,CCR,0.1472171487389926,"price,late,error,lead,quality",3.44,4.0,7.0,2.0,0.35490000000000005,3249.0,2.034315794714608,1.9101304607948961,1.9874053215112373,1.9874053215112373,0.4297546949163664,42654.53300965254,1.4056842052853917,2.089869539205104,5.012594678488763,0.012594678488762723,0.07485469491636637,39405.53300965254,quality_score,plus,0.05
E,delivery_reliability_led,CCR,0.07142957142857138,"price,late,error,lead,quality",3.44,4.0,7.0,2.0,0.35490000000000005,3249.0,2.5765346474104702,1.0104057440825374,1.515608616123806,1.515608616123806,0.40691817930000007,50642.12192874834,0.8634653525895297,2.9895942559174626,5.4843913838761935,0.48439138387619396,0.05201817930000002,47393.12192874834,quality_score,plus,0.05
E,product_quality_led,CCR,0.11538561538461531,"price,late,error,lead,quality",3.44,4.0,7.0,2.0,0.35490000000000005,3249.0,3.133968757738937,1.2290073559760537,1.8435110339640806,1.8435110339640806,0.4949550599538462,61598.56150578628,0.30603124226106315,2.7709926440239463,5.156488966035919,0.15648896603591944,0.14005505995384615,58349.56150578628,quality_score,plus,0.05
C,balanced_improvement,CCR,0.12022996013075662,"price,late,error,lead,quality",2.13,6.0,6.0,4.0,0.457695,2714.73,1.6233557497218505,3.305060687966425,3.752546927851751,3.256996123632839,0.5596118780609503,33911.99916652653,0.5066442502781494,2.694939312033575,2.247453072148249,0.7430038763671609,0.10191687806095023,31197.269166526534,quality_score,plus,0.05
C,cost_led_development,CCR,0.11560192212279193,"price,late,error,lead,quality",2.13,6.0,6.0,4.0,0.457695,2714.73,1.2792943707587507,3.897815457708517,4.445822418890115,3.8374957178753806,0.5950641931165126,27163.31622579712,0.8507056292412492,2.102184542291483,1.5541775811098848,0.16250428212461943,0.13736919311651258,24448.58622579712,quality_score,plus,0.05
